direction,open_time,entry_price,initial_stop_loss,stop_loss,tp1,tp2,tp3,risk_percent,score,reasons,nearest_high_above,nearest_high_below,nearest_low_above,nearest_low_below,breakeven_active,breakeven_time,tp1_hit,tp1_time,tp2_hit,tp2_time,tp3_hit,tp3_time,max_profit_lock_level,candles_in_trade,close_time,close_price,close_reason,rr,result_percent,balance_before,balance_after
BUY,2025-09-26 14:30:00+00:00,3751.14,3739.22,3763.06,3763.06,3774.98,3786.9,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=3748.75 zone=(3748.75-3748.75) touches=1 strength=1,SWING_HIGH price=3692.40 zone=(3692.40-3692.40) touches=1 strength=1,SWING_LOW price=3750.58 zone=(3750.58-3750.58) touches=1 strength=1,SWING_LOW price=3739.22 zone=(3739.22-3739.22) touches=1 strength=1,True,2025-09-26 16:00:00+00:00,True,2025-09-26 16:00:00+00:00,True,2025-09-26 17:15:00+00:00,False,,1,35,2025-09-26 23:15:00+00:00,3766.1,EXIT SIGNAL,1.2550335570469753,1.2550335570469753,7326.221727659884,7418.168268805682
BUY,2025-09-29 03:15:00+00:00,3774.03,3756.35,3809.390000000001,3791.7100000000005,3809.390000000001,3827.070000000001,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=3791.13 zone=(3791.13-3791.13) touches=1 strength=1,SWING_HIGH price=3785.43 zone=(3785.43-3785.43) touches=1 strength=1,None,SWING_LOW price=3756.35 zone=(3756.35-3756.35) touches=1 strength=1,True,2025-09-29 05:15:00+00:00,True,2025-09-29 05:15:00+00:00,True,2025-09-29 08:00:00+00:00,True,2025-09-29 14:30:00+00:00,2,51,2025-09-29 16:00:00+00:00,3809.390000000001,PROFIT LOCK TP2,2.0,2.0,7418.168268805682,7566.531634181795
BUY,2025-09-29 16:15:00+00:00,3816.94,3806.39,3816.94,3827.4900000000002,3838.0400000000004,3848.5900000000006,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=3831.38 zone=(3831.38-3831.38) touches=1 strength=1,SWING_HIGH price=3819.87 zone=(3819.87-3819.87) touches=1 strength=1,None,SWING_LOW price=3806.39 zone=(3806.39-3806.39) touches=1 strength=1,True,2025-09-29 16:30:00+00:00,True,2025-09-29 16:30:00+00:00,False,,False,,0,4,2025-09-29 17:15:00+00:00,3816.94,BREAKEVEN,0.0,0.0,7566.531634181795,7566.531634181795
BUY,2025-09-29 18:15:00+00:00,3824.06,3808.94,3854.2999999999997,3839.18,3854.2999999999997,3869.4199999999996,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=3831.38 zone=(3831.38-3831.38) touches=1 strength=1,SWING_HIGH price=3819.87 zone=(3819.87-3819.87) touches=1 strength=1,None,SWING_LOW price=3808.94 zone=(3808.94-3808.94) touches=1 strength=1,True,2025-09-30 03:00:00+00:00,True,2025-09-30 03:00:00+00:00,True,2025-09-30 06:00:00+00:00,True,2025-09-30 08:00:00+00:00,2,59,2025-09-30 10:00:00+00:00,3854.2999999999997,PROFIT LOCK TP2,2.0,2.0,7566.531634181795,7717.862266865432
BUY,2025-09-30 10:15:00+00:00,3854.23,3822.43,3822.43,3886.03,3917.8300000000004,3949.6300000000006,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",None,SWING_HIGH price=3834.02 zone=(3834.02-3834.02) touches=1 strength=1,None,SWING_LOW price=3822.43 zone=(3822.43-3822.43) touches=1 strength=1,False,,False,,False,,False,,0,3,2025-09-30 11:00:00+00:00,3837.72,EXIT SIGNAL,-0.5191823899371109,-0.5191823899371109,7717.862266865432,7677.792485096265
BUY,2025-09-30 11:15:00+00:00,3837.72,3822.43,3822.43,3853.0099999999998,3868.2999999999997,3883.5899999999997,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=3819.87 zone=(3819.87-3819.87) touches=1 strength=1,SWING_HIGH price=3791.13 zone=(3791.13-3791.13) touches=1 strength=1,SWING_LOW price=3822.43 zone=(3822.43-3822.43) touches=1 strength=1,SWING_LOW price=3808.94 zone=(3808.94-3808.94) touches=1 strength=1,False,,False,,False,,False,,0,1,2025-09-30 11:30:00+00:00,3822.43,STOP LOSS,-1.0,-1.0,7677.792485096265,7601.014560245303
BUY,2025-09-30 17:15:00+00:00,3843.4,3792.98,3843.4,3893.82,3944.2400000000002,3994.6600000000003,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=3871.47 zone=(3871.47-3871.47) touches=1 strength=1,SWING_HIGH price=3834.02 zone=(3834.02-3834.02) touches=1 strength=1,None,SWING_LOW price=3822.43 zone=(3822.43-3822.43) touches=1 strength=1,True,2025-10-01 11:15:00+00:00,True,2025-10-01 11:15:00+00:00,False,,False,,0,87,2025-10-01 16:00:00+00:00,3865.45,EXIT SIGNAL,0.4373264577548531,0.4373264577548531,7601.014560245303,7634.255807975054
BUY,2025-10-02 09:15:00+00:00,3871.63,3852.68,3852.68,3890.5800000000004,3909.5300000000007,3928.480000000001,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=3869.79 zone=(3869.79-3869.79) touches=1 strength=1,SWING_HIGH price=3854.33 zone=(3854.33-3854.33) touches=1 strength=1,None,SWING_LOW price=3855.73 zone=(3855.73-3855.73) touches=1 strength=1,False,,False,,False,,False,,0,5,2025-10-02 10:30:00+00:00,3865.67,EXIT SIGNAL,-0.3145118733509209,-0.3145118733509209,7634.255807975054,7610.24516701699
BUY,2025-10-02 12:15:00+00:00,3875.38,3861.49,3875.38,3889.2700000000004,3903.1600000000008,3917.050000000001,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=3891.25 zone=(3891.25-3891.25) touches=1 strength=1,SWING_HIGH price=3875.43 zone=(3875.43-3875.43) touches=1 strength=1,None,SWING_LOW price=3861.49 zone=(3861.49-3861.49) touches=1 strength=1,True,2025-10-02 15:00:00+00:00,True,2025-10-02 15:00:00+00:00,False,,False,,0,18,2025-10-02 16:45:00+00:00,3875.38,BREAKEVEN,0.0,0.0,7610.24516701699,7610.24516701699
BUY,2025-10-03 01:45:00+00:00,3857.42,3819.1,3819.1,3895.7400000000002,3934.0600000000004,3972.3800000000006,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=3869.79 zone=(3869.79-3869.79) touches=1 strength=1,SWING_HIGH price=3854.33 zone=(3854.33-3854.33) touches=1 strength=1,SWING_LOW price=3861.49 zone=(3861.49-3861.49) touches=1 strength=1,SWING_LOW price=3855.73 zone=(3855.73-3855.73) touches=1 strength=1,False,,False,,False,,False,,0,11,2025-10-03 04:30:00+00:00,3855.93,EXIT SIGNAL,-0.03888308977036091,-0.03888308977036091,7610.24516701699,7607.286068556955
BUY,2025-10-03 08:30:00+00:00,3853.79,3837.93,3869.65,3869.65,3885.51,3901.3700000000003,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=3863.63 zone=(3863.63-3863.63) touches=1 strength=1,SWING_HIGH price=3854.33 zone=(3854.33-3854.33) touches=1 strength=1,SWING_LOW price=3855.37 zone=(3855.37-3855.37) touches=1 strength=1,SWING_LOW price=3854.66 zone=(3854.66-3854.66) touches=1 strength=1,True,2025-10-03 15:30:00+00:00,True,2025-10-03 15:30:00+00:00,True,2025-10-03 16:30:00+00:00,False,,1,34,2025-10-03 17:00:00+00:00,3869.65,PROFIT LOCK TP1,1.0,1.0,7607.286068556955,7683.358929242525
BUY,2025-10-03 17:15:00+00:00,3866.99,3854.51,3891.949999999999,3879.4699999999993,3891.949999999999,3904.4299999999985,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=3891.25 zone=(3891.25-3891.25) touches=1 strength=1,SWING_HIGH price=3875.43 zone=(3875.43-3875.43) touches=1 strength=1,None,SWING_LOW price=3861.49 zone=(3861.49-3861.49) touches=1 strength=1,True,2025-10-03 17:30:00+00:00,True,2025-10-03 17:30:00+00:00,True,2025-10-06 01:00:00+00:00,True,2025-10-06 02:00:00+00:00,2,150,2025-10-07 08:45:00+00:00,3964.47,EXIT SIGNAL,7.810897435897711,7.810897435897711,7683.358929242525,8283.498214837547
BUY,2025-10-07 12:45:00+00:00,3960.92,3955.62,3955.62,3966.2200000000003,3971.5200000000004,3976.8200000000006,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=3969.67 zone=(3969.67-3969.67) touches=1 strength=1,SWING_HIGH price=3949.42 zone=(3949.42-3949.42) touches=1 strength=1,SWING_LOW price=3955.62 zone=(3955.62-3955.62) touches=1 strength=1,SWING_LOW price=3926.45 zone=(3926.45-3926.45) touches=1 strength=1,False,,False,,False,,False,,0,1,2025-10-07 13:00:00+00:00,3955.62,STOP LOSS,-1.0,-1.0,8283.498214837547,8200.663232689172
BUY,2025-10-07 13:45:00+00:00,3958.73,3940.73,3958.73,3976.73,3994.73,4012.73,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=3969.67 zone=(3969.67-3969.67) touches=1 strength=1,SWING_HIGH price=3949.42 zone=(3949.42-3949.42) touches=1 strength=1,None,SWING_LOW price=3955.62 zone=(3955.62-3955.62) touches=1 strength=1,True,2025-10-07 15:45:00+00:00,True,2025-10-07 15:45:00+00:00,False,,False,,0,21,2025-10-07 19:00:00+00:00,3964.73,EXIT SIGNAL,0.3333333333333333,0.3333333333333333,8200.663232689172,8227.998776798137
BUY,2025-10-07 20:15:00+00:00,3981.62,3961.71,4021.4399999999996,4001.5299999999997,4021.4399999999996,4041.3499999999995,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=3990.80 zone=(3990.80-3990.80) touches=1 strength=1,SWING_HIGH price=3977.31 zone=(3977.31-3977.31) touches=1 strength=1,None,SWING_LOW price=3961.71 zone=(3961.71-3961.71) touches=1 strength=1,True,2025-10-08 05:00:00+00:00,True,2025-10-08 05:00:00+00:00,True,2025-10-08 07:00:00+00:00,True,2025-10-08 12:45:00+00:00,2,102,2025-10-08 22:45:00+00:00,4044.74,EXIT SIGNAL,3.170266197890525,3.170266197890525,8227.998776798137,8488.848240781814
BUY,2025-10-08 23:15:00+00:00,4041.89,4026.29,4026.29,4057.49,4073.0899999999997,4088.6899999999996,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=4049.38 zone=(4049.38-4049.38) touches=1 strength=1,SWING_HIGH price=3990.80 zone=(3990.80-3990.80) touches=1 strength=1,None,SWING_LOW price=4026.29 zone=(4026.29-4026.29) touches=1 strength=1,False,,False,,False,,False,,0,3,2025-10-09 01:00:00+00:00,4026.29,STOP LOSS,-1.0,-1.0,8488.848240781814,8403.959758373996
BUY,2025-10-09 03:30:00+00:00,4026.91,4026.29,4026.29,4027.5299999999997,4028.1499999999996,4028.7699999999995,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=4049.38 zone=(4049.38-4049.38) touches=1 strength=1,SWING_HIGH price=3990.80 zone=(3990.80-3990.80) touches=1 strength=1,SWING_LOW price=4026.29 zone=(4026.29-4026.29) touches=1 strength=1,SWING_LOW price=3984.44 zone=(3984.44-3984.44) touches=1 strength=1,False,,False,,False,,False,,0,1,2025-10-09 03:45:00+00:00,4026.29,STOP LOSS,-1.0,-1.0,8403.959758373996,8319.920160790256
BUY,2025-10-09 04:45:00+00:00,4032.98,4001.08,4001.08,4064.88,4096.780000000001,4128.68,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=4049.38 zone=(4049.38-4049.38) touches=1 strength=1,SWING_HIGH price=3990.80 zone=(3990.80-3990.80) touches=1 strength=1,SWING_LOW price=4026.29 zone=(4026.29-4026.29) touches=1 strength=1,SWING_LOW price=4001.08 zone=(4001.08-4001.08) touches=1 strength=1,False,,False,,False,,False,,0,3,2025-10-09 05:30:00+00:00,4017.48,EXIT SIGNAL,-0.4858934169278983,-0.4858934169278983,8319.920160790256,8279.49421643532
BUY,2025-10-09 07:15:00+00:00,4032.66,4002.25,4002.25,4063.0699999999997,4093.4799999999996,4123.889999999999,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=4049.38 zone=(4049.38-4049.38) touches=1 strength=1,SWING_HIGH price=4036.13 zone=(4036.13-4036.13) touches=1 strength=1,None,SWING_LOW price=4026.29 zone=(4026.29-4026.29) touches=1 strength=1,False,,False,,False,,False,,0,11,2025-10-09 10:00:00+00:00,4027.2,EXIT SIGNAL,-0.17954620190726941,-0.17954620190726941,8279.49421643532,8264.628699032579
BUY,2025-10-09 10:15:00+00:00,4027.2,4002.25,4027.2,4052.1499999999996,4077.0999999999995,4102.049999999999,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=4036.13 zone=(4036.13-4036.13) touches=1 strength=1,SWING_HIGH price=3990.80 zone=(3990.80-3990.80) touches=1 strength=1,None,SWING_LOW price=4026.29 zone=(4026.29-4026.29) touches=1 strength=1,True,2025-10-09 15:45:00+00:00,True,2025-10-09 15:45:00+00:00,False,,False,,0,26,2025-10-09 16:45:00+00:00,4027.2,BREAKEVEN,0.0,0.0,8264.628699032579,8264.628699032579
BUY,2025-10-09 17:15:00+00:00,4023.56,4022.58,4022.58,4024.54,4025.52,4026.5,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=4036.13 zone=(4036.13-4036.13) touches=1 strength=1,SWING_HIGH price=3990.80 zone=(3990.80-3990.80) touches=1 strength=1,SWING_LOW price=4026.29 zone=(4026.29-4026.29) touches=1 strength=1,SWING_LOW price=4022.58 zone=(4022.58-4022.58) touches=1 strength=1,False,,False,,False,,False,,0,1,2025-10-09 17:30:00+00:00,4022.58,STOP LOSS,-1.0,-1.0,8264.628699032579,8181.982412042253
BUY,2025-10-09 18:00:00+00:00,4024.23,4022.58,4022.58,4025.88,4027.53,4029.1800000000003,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=4036.13 zone=(4036.13-4036.13) touches=1 strength=1,SWING_HIGH price=3990.80 zone=(3990.80-3990.80) touches=1 strength=1,SWING_LOW price=4026.29 zone=(4026.29-4026.29) touches=1 strength=1,SWING_LOW price=4022.58 zone=(4022.58-4022.58) touches=1 strength=1,False,,False,,False,,False,,0,1,2025-10-09 18:15:00+00:00,4022.58,STOP LOSS,-1.0,-1.0,8181.982412042253,8100.16258792183
BUY,2025-10-10 09:15:00+00:00,3971.03,3946.63,3946.63,3995.4300000000003,4019.8300000000004,4044.2300000000005,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=3969.67 zone=(3969.67-3969.67) touches=1 strength=1,SWING_HIGH price=3949.42 zone=(3949.42-3949.42) touches=1 strength=1,SWING_LOW price=3984.44 zone=(3984.44-3984.44) touches=1 strength=1,SWING_LOW price=3961.71 zone=(3961.71-3961.71) touches=1 strength=1,False,,False,,False,,False,,0,5,2025-10-10 10:30:00+00:00,3964.72,EXIT SIGNAL,-0.2586065573770646,-0.2586065573770646,8100.16258792183,8079.2150363112605
BUY,2025-10-10 10:45:00+00:00,3964.72,3946.63,3982.8099999999995,3982.8099999999995,4000.899999999999,4018.989999999999,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=3976.71 zone=(3976.71-3976.71) touches=1 strength=1,SWING_HIGH price=3969.67 zone=(3969.67-3969.67) touches=1 strength=1,SWING_LOW price=3984.44 zone=(3984.44-3984.44) touches=1 strength=1,SWING_LOW price=3961.71 zone=(3961.71-3961.71) touches=1 strength=1,True,2025-10-10 11:00:00+00:00,True,2025-10-10 11:00:00+00:00,True,2025-10-10 12:00:00+00:00,False,,1,20,2025-10-10 15:45:00+00:00,3982.8099999999995,PROFIT LOCK TP1,1.0,1.0,8079.2150363112605,8160.007186674373
BUY,2025-10-10 16:15:00+00:00,3987.02,3952.4,3952.4,4021.64,4056.2599999999998,4090.8799999999997,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=3982.02 zone=(3982.02-3982.02) touches=1 strength=1,SWING_HIGH price=3977.31 zone=(3977.31-3977.31) touches=1 strength=1,SWING_LOW price=3984.44 zone=(3984.44-3984.44) touches=1 strength=1,SWING_LOW price=3961.71 zone=(3961.71-3961.71) touches=1 strength=1,False,,False,,False,,False,,0,3,2025-10-10 17:00:00+00:00,3980.48,EXIT SIGNAL,-0.1889081455805888,-0.1889081455805888,8160.007186674373,8144.5922684187835
BUY,2025-10-10 17:15:00+00:00,3980.48,3952.4,3980.48,4008.56,4036.64,4064.72,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=3990.80 zone=(3990.80-3990.80) touches=1 strength=1,SWING_HIGH price=3982.02 zone=(3982.02-3982.02) touches=1 strength=1,SWING_LOW price=4001.08 zone=(4001.08-4001.08) touches=1 strength=1,SWING_LOW price=3984.44 zone=(3984.44-3984.44) touches=1 strength=1,True,2025-10-10 18:00:00+00:00,True,2025-10-10 18:00:00+00:00,False,,False,,0,8,2025-10-10 19:15:00+00:00,3980.48,BREAKEVEN,0.0,0.0,8144.5922684187835,8144.5922684187835
BUY,2025-10-10 21:15:00+00:00,3995.53,3970.44,4045.7100000000005,4020.6200000000003,4045.7100000000005,4070.8000000000006,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=4006.57 zone=(4006.57-4006.57) touches=1 strength=1,SWING_HIGH price=3994.24 zone=(3994.24-3994.24) touches=1 strength=1,SWING_LOW price=4001.08 zone=(4001.08-4001.08) touches=1 strength=1,SWING_LOW price=3984.44 zone=(3984.44-3984.44) touches=1 strength=1,True,2025-10-10 22:45:00+00:00,True,2025-10-10 22:45:00+00:00,True,2025-10-13 02:00:00+00:00,True,2025-10-13 08:15:00+00:00,2,134,2025-10-14 08:45:00+00:00,4120.92,EXIT SIGNAL,4.997608609007539,4.997608609007539,8144.5922684187835,8551.627112793842
BUY,2025-10-14 09:00:00+00:00,4120.92,4090.52,4090.52,4151.32,4181.72,4212.120000000001,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",None,SWING_HIGH price=4116.81 zone=(4116.81-4116.81) touches=1 strength=1,None,SWING_LOW price=4090.52 zone=(4090.52-4090.52) touches=1 strength=1,False,,False,,False,,False,,0,1,2025-10-14 09:15:00+00:00,4090.52,STOP LOSS,-1.0,-1.0,8551.627112793842,8466.110841665903
BUY,2025-10-14 10:15:00+00:00,4112.14,4090.52,4112.14,4133.76,4155.380000000001,4177.000000000002,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=4179.47 zone=(4179.47-4179.47) touches=1 strength=1,SWING_HIGH price=4116.81 zone=(4116.81-4116.81) touches=1 strength=1,None,SWING_LOW price=4090.52 zone=(4090.52-4090.52) touches=1 strength=1,True,2025-10-14 11:00:00+00:00,True,2025-10-14 11:00:00+00:00,False,,False,,0,3,2025-10-14 11:00:00+00:00,4140.72,EXIT SIGNAL,1.3219241443107987,1.3219241443107987,8466.110841665903,8578.026404965998
BUY,2025-10-14 11:30:00+00:00,4144.08,4090.44,4090.44,4197.719999999999,4251.36,4305.0,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=4179.47 zone=(4179.47-4179.47) touches=1 strength=1,SWING_HIGH price=4116.81 zone=(4116.81-4116.81) touches=1 strength=1,None,SWING_LOW price=4090.52 zone=(4090.52-4090.52) touches=1 strength=1,False,,False,,False,,False,,0,11,2025-10-14 14:15:00+00:00,4132.07,EXIT SIGNAL,-0.2239000745712201,-0.2239000745712201,8578.026404965998,8558.82019744854
BUY,2025-10-14 17:30:00+00:00,4133.03,4090.44,4133.03,4175.619999999999,4218.209999999999,4260.799999999999,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=4144.85 zone=(4144.85-4144.85) touches=1 strength=1,SWING_HIGH price=4116.81 zone=(4116.81-4116.81) touches=1 strength=1,None,SWING_LOW price=4090.52 zone=(4090.52-4090.52) touches=1 strength=1,True,2025-10-15 04:00:00+00:00,True,2025-10-15 04:00:00+00:00,False,,False,,0,84,2025-10-15 15:30:00+00:00,4185.14,EXIT SIGNAL,1.2235266494482497,1.2235266494482497,8558.82019744854,8663.539643442682
BUY,2025-10-15 15:45:00+00:00,4185.14,4164.34,4185.14,4205.9400000000005,4226.740000000001,4247.540000000001,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=4217.92 zone=(4217.92-4217.92) touches=1 strength=1,SWING_HIGH price=4179.47 zone=(4179.47-4179.47) touches=1 strength=1,None,SWING_LOW price=4164.34 zone=(4164.34-4164.34) touches=1 strength=1,True,2025-10-15 17:00:00+00:00,True,2025-10-15 17:00:00+00:00,False,,False,,0,11,2025-10-15 18:30:00+00:00,4185.14,BREAKEVEN,0.0,0.0,8663.539643442682,8663.539643442682
BUY,2025-10-15 18:45:00+00:00,4194.84,4176.12,4176.12,4213.56,4232.280000000001,4251.000000000001,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=4217.92 zone=(4217.92-4217.92) touches=1 strength=1,SWING_HIGH price=4179.47 zone=(4179.47-4179.47) touches=1 strength=1,None,SWING_LOW price=4176.12 zone=(4176.12-4176.12) touches=1 strength=1,False,,False,,False,,False,,0,6,2025-10-15 20:15:00+00:00,4188.24,EXIT SIGNAL,-0.3525641025641172,-0.3525641025641172,8663.539643442682,8632.995112648492
BUY,2025-10-15 21:15:00+00:00,4199.79,4179.45,4220.13,4220.13,4240.47,4260.81,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=4212.14 zone=(4212.14-4212.14) touches=1 strength=1,SWING_HIGH price=4179.47 zone=(4179.47-4179.47) touches=1 strength=1,None,SWING_LOW price=4179.45 zone=(4179.45-4179.45) touches=1 strength=1,True,2025-10-16 03:15:00+00:00,True,2025-10-16 03:15:00+00:00,True,2025-10-16 06:00:00+00:00,False,,1,41,2025-10-16 08:30:00+00:00,4220.13,PROFIT LOCK TP1,1.0,1.0,8632.995112648492,8719.325063774977
BUY,2025-10-16 09:15:00+00:00,4221.55,4199.47,4265.71,4243.63,4265.71,4287.79,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=4241.97 zone=(4241.97-4241.97) touches=1 strength=1,SWING_HIGH price=4217.92 zone=(4217.92-4217.92) touches=1 strength=1,None,SWING_LOW price=4199.47 zone=(4199.47-4199.47) touches=1 strength=1,True,2025-10-16 13:45:00+00:00,True,2025-10-16 13:45:00+00:00,True,2025-10-16 17:30:00+00:00,True,2025-10-16 19:15:00+00:00,2,41,2025-10-16 19:30:00+00:00,4265.71,PROFIT LOCK TP2,2.0,2.0,8719.325063774977,8893.711565050477
BUY,2025-10-16 19:45:00+00:00,4271.49,4227.64,4315.339999999999,4315.339999999999,4359.189999999999,4403.039999999998,1.0,85,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'M15 bullish timing']",None,SWING_HIGH price=4241.97 zone=(4241.97-4241.97) touches=1 strength=1,None,SWING_LOW price=4227.64 zone=(4227.64-4227.64) touches=1 strength=1,True,2025-10-16 23:00:00+00:00,True,2025-10-16 23:00:00+00:00,True,2025-10-17 01:00:00+00:00,False,,1,31,2025-10-17 04:30:00+00:00,4315.339999999999,PROFIT LOCK TP1,1.0,1.0,8893.711565050477,8982.64868070098
BUY,2025-10-17 04:45:00+00:00,4290.88,4227.64,4290.88,4354.12,4417.36,4480.599999999999,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=4379.25 zone=(4379.25-4379.25) touches=1 strength=1,SWING_HIGH price=4241.97 zone=(4241.97-4241.97) touches=1 strength=1,None,SWING_LOW price=4227.64 zone=(4227.64-4227.64) touches=1 strength=1,True,2025-10-17 06:00:00+00:00,True,2025-10-17 06:00:00+00:00,False,,False,,0,26,2025-10-17 11:15:00+00:00,4341.25,EXIT SIGNAL,0.7964895635673634,0.7964895635673634,8982.64868070098,9054.194539974686
BUY,2025-10-20 04:15:00+00:00,4255.0,4186.25,4186.25,4323.75,4392.5,4461.25,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=4274.37 zone=(4274.37-4274.37) touches=1 strength=1,SWING_HIGH price=4241.97 zone=(4241.97-4241.97) touches=1 strength=1,SWING_LOW price=4278.55 zone=(4278.55-4278.55) touches=1 strength=1,SWING_LOW price=4227.64 zone=(4227.64-4227.64) touches=1 strength=1,False,,False,,False,,False,,0,17,2025-10-20 08:30:00+00:00,4254.8,EXIT SIGNAL,-0.0029090909090882635,-0.0029090909090882635,9054.194539974686,9053.931145224433
BUY,2025-10-20 11:00:00+00:00,4254.96,4218.85,4218.85,4291.07,4327.179999999999,4363.289999999999,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=4270.99 zone=(4270.99-4270.99) touches=1 strength=1,SWING_HIGH price=4241.97 zone=(4241.97-4241.97) touches=1 strength=1,SWING_LOW price=4278.55 zone=(4278.55-4278.55) touches=1 strength=1,SWING_LOW price=4227.64 zone=(4227.64-4227.64) touches=1 strength=1,False,,False,,False,,False,,0,13,2025-10-20 14:15:00+00:00,4262.53,EXIT SIGNAL,0.20963721960675097,0.20963721960675097,9053.931145224433,9072.911554742392
BUY,2025-10-20 14:30:00+00:00,4262.53,4221.45,4303.61,4303.61,4344.69,4385.7699999999995,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=4378.52 zone=(4378.52-4378.52) touches=1 strength=1,SWING_HIGH price=4274.37 zone=(4274.37-4274.37) touches=1 strength=1,SWING_LOW price=4311.56 zone=(4311.56-4311.56) touches=1 strength=1,SWING_LOW price=4278.55 zone=(4278.55-4278.55) touches=1 strength=1,True,2025-10-20 15:30:00+00:00,True,2025-10-20 15:30:00+00:00,True,2025-10-20 18:00:00+00:00,False,,1,57,2025-10-21 05:45:00+00:00,4338.95,EXIT SIGNAL,1.8602726387536566,1.8602726387536566,9072.911554742392,9241.692445933584
